year,race,driver,team,quali_position,quali_time_sec,delta_to_pole,avg_race_pace,median_race_pace,stint_count,pit_stops,final_position,fp2_avg_pace,fp2_med_pace,fp2_laps,sprint_avg_pace,sprint_med_pace,sprint_laps
2024,Pre-Season Testing,NOR,McLaren,1.0,89.525,0.0,97.62211290322581,96.9075,2.0,1,1,94.2785,94.3735,6.0,,,
2024,Pre-Season Testing,VER,Red Bull Racing,2.0,89.728,0.20299999999998875,97.95993548387096,97.256,2.0,1,2,92.87225,92.818,4.0,,,
2024,Pre-Season Testing,HAM,Mercedes,3.0,89.841,0.3159999999999883,98.99708064516128,98.3415,2.0,1,6,94.0644,93.9,5.0,,,
2024,Pre-Season Testing,RUS,Mercedes,4.0,89.867,0.34199999999999875,98.60662903225808,98.1765,2.0,1,4,92.75625,92.708,4.0,,,
2024,Pre-Season Testing,PIA,McLaren,5.0,89.953,0.42799999999999727,98.29667741935482,98.1695,2.0,1,3,92.929,93.1,4.0,,,
2024,Pre-Season Testing,HUL,Haas F1 Team,6.0,90.115,0.5899999999999892,99.27395081967214,98.649,2.0,1,9,92.9795,93.0215,4.0,,,
2024,Pre-Season Testing,ALO,Aston Martin,7.0,90.214,0.688999999999993,99.2367868852459,98.573,2.0,1,8,92.8038,92.966,5.0,,,
2024,Pre-Season Testing,TSU,RB,8.0,90.354,0.8289999999999935,99.36660655737705,99.034,2.0,1,12,93.3004,92.582,5.0,,,
2024,Pre-Season Testing,LEC,Ferrari,9.0,89.747,0.2219999999999942,98.62904838709677,98.658,2.0,1,5,91.7358,91.665,5.0,,,
2024,Pre-Season Testing,SAI,Ferrari,10.0,90.108,0.5829999999999984,99.17112903225807,98.51650000000001,2.0,1,7,93.190666666,92.6625,6.0,,,
2024,Pre-Season Testing,ALB,Williams,11.0,90.474,0.9489999999999981,104.04686666666666,99.762,2.0,1,20,92.4668,92.238,5.0,,,
2024,Pre-Season Testing,COL,Williams,12.0,90.481,0.9559999999999889,99.3254918032787,98.833,2.0,1,11,94.343666666,93.729,6.0,,,
2024,Pre-Season Testing,PER,Red Bull Racing,13.0,90.579,1.0539999999999878,99.2982786885246,98.722,2.0,1,10,92.9296,93.266,5.0,,,
2024,Pre-Season Testing,MAG,Haas F1 Team,14.0,90.653,1.1280000000000001,100.7365357142857,99.4385,3.0,2,19,92.8312,92.983,5.0,,,
2024,Pre-Season Testing,OCO,Alpine,15.0,90.769,1.2439999999999998,99.943868852459,99.245,2.0,1,13,93.405,93.953,5.0,,,
2024,Pre-Season Testing,RIC,RB,16.0,91.085,1.559999999999988,100.69454098360656,99.251,4.0,3,18,92.717,92.652,3.0,,,
2024,Pre-Season Testing,STR,Aston Martin,17.0,91.094,1.5689999999999884,100.00232786885245,99.511,2.0,1,14,93.101166666,93.478,6.0,,,
2024,Pre-Season Testing,GAS,Alpine,18.0,91.312,1.786999999999992,100.19065573770492,99.498,2.0,1,17,93.2502,93.185,5.0,,,
2024,Pre-Season Testing,BOT,Kick Sauber,19.0,91.572,2.046999999999997,100.1704918032787,99.859,2.0,1,16,94.8384,95.066,5.0,,,
2024,Pre-Season Testing,ZHO,Kick Sauber,20.0,92.054,2.5289999999999964,100.16050819672131,99.743,2.0,1,15,93.35225,93.3025,4.0,,,
2024,Bahrain Grand Prix,VER,Red Bull Racing,1.0,89.179,0.0,96.57442105263156,95.679,3.0,2,1,94.751111111,96.527,9.0,,,
2024,Bahrain Grand Prix,LEC,Ferrari,2.0,89.407,0.22799999999999443,97.27036842105262,96.796,3.0,2,4,93.4254,91.578,5.0,,,
2024,Bahrain Grand Prix,RUS,Mercedes,3.0,89.485,0.3059999999999974,97.39526315789473,96.683,3.0,2,5,93.026333333,91.821,3.0,,,
2024,Bahrain Grand Prix,SAI,Ferrari,4.0,89.507,0.32800000000000296,97.01494736842105,96.22,3.0,2,3,91.356,91.576,3.0,,,
2024,Bahrain Grand Prix,PER,Red Bull Racing,5.0,89.537,0.3580000000000041,96.96840350877193,96.249,3.0,2,2,93.7515,93.7875,6.0,,,
2024,Bahrain Grand Prix,ALO,Aston Martin,6.0,89.542,0.36299999999999955,97.88822807017542,97.265,3.0,2,9,91.209666666,91.035,3.0,,,
2024,Bahrain Grand Prix,NOR,McLaren,7.0,89.614,0.4350000000000023,97.42456140350878,96.62,3.0,2,6,92.754,92.754,2.0,,,
2024,Bahrain Grand Prix,PIA,McLaren,8.0,89.683,0.5040000000000049,97.5583157894737,96.796,3.0,2,8,94.877,96.187,9.0,,,
2024,Bahrain Grand Prix,HAM,Mercedes,9.0,89.71,0.5309999999999917,97.45729824561403,96.694,3.0,2,7,92.2995,91.0775,4.0,,,
2024,Bahrain Grand Prix,HUL,Haas F1 Team,10.0,90.502,1.3229999999999933,98.61382142857143,96.947,4.0,3,16,91.699,92.074,3.0,,,
2024,Bahrain Grand Prix,TSU,RB,11.0,90.129,0.9500000000000028,98.46828571428571,97.6885,3.0,2,14,92.8864,92.884,5.0,,,
2024,Bahrain Grand Prix,STR,Aston Martin,12.0,90.2,1.0210000000000008,98.20978947368421,97.175,3.0,2,10,91.6885,91.692,4.0,,,
2024,Bahrain Grand Prix,ALB,Williams,13.0,90.221,1.0420000000000016,98.51121428571427,97.94300000000001,3.0,2,15,91.84525,91.817,4.0,,,
2024,Bahrain Grand Prix,RIC,RB,14.0,90.278,1.0990000000000038,98.45892857142857,97.8185,3.0,2,13,92.31775,92.281,4.0,,,
2024,Bahrain Grand Prix,MAG,Haas F1 Team,15.0,90.529,1.3499999999999943,98.44746428571429,97.947,3.0,2,12,92.10925,91.9705,4.0,,,
2024,Bahrain Grand Prix,BOT,Kick Sauber,16.0,90.756,1.5769999999999982,98.50374545454545,97.918,3.0,2,19,92.4245,92.385,4.0,,,
2024,Bahrain Grand Prix,ZHO,Kick Sauber,17.0,90.757,1.578000000000003,98.41966071428571,97.459,3.0,2,11,92.85825,92.6035,4.0,,,
2024,Bahrain Grand Prix,SAR,Williams,18.0,90.77,1.590999999999994,99.32735185185183,97.781,4.0,3,20,92.889833333,92.3705,6.0,,,
2024,Bahrain Grand Prix,OCO,Alpine,19.0,90.793,1.6140000000000043,98.86057142857143,98.0845,3.0,2,17,92.663,92.674,4.0,,,
2024,Bahrain Grand Prix,GAS,Alpine,20.0,90.948,1.7689999999999912,98.8778392857143,97.9085,4.0,3,18,92.30425,92.345,4.0,,,
2024,Saudi Arabian Grand Prix,VER,Red Bull Racing,1.0,87.472,0.0,93.60822916666666,92.84049999999999,2.0,1,1,92.483357142,93.911,14.0,,,
2024,Saudi Arabian Grand Prix,LEC,Ferrari,2.0,87.791,0.3190000000000026,94.10120833333332,93.3345,2.0,1,3,93.034833333,94.307,12.0,,,
2024,Saudi Arabian Grand Prix,PER,Red Bull Racing,3.0,87.807,0.33500000000000796,93.86772916666666,92.9,2.0,1,2,93.65817647,94.318,17.0,,,
2024,Saudi Arabian Grand Prix,ALO,Aston Martin,4.0,87.846,0.37400000000000944,94.55775000000001,93.852,2.0,1,5,93.204615384,94.618,13.0,,,
2024,Saudi Arabian Grand Prix,PIA,McLaren,5.0,88.089,0.6170000000000044,94.4689375,93.754,2.0,1,4,92.1695,92.705,8.0,,,
2024,Saudi Arabian Grand Prix,NOR,McLaren,6.0,88.132,0.6600000000000108,94.85802083333334,93.745,2.0,1,8,92.739888888,94.179,9.0,,,
2024,Saudi Arabian Grand Prix,RUS,Mercedes,7.0,88.316,0.8440000000000083,94.75318750000001,93.926,2.0,1,6,92.050875,92.3945,8.0,,,
2024,Saudi Arabian Grand Prix,HAM,Mercedes,8.0,88.46,0.9879999999999995,94.95504166666667,93.96700000000001,2.0,1,9,92.306142857,91.411,7.0,,,
2024,Saudi Arabian Grand Prix,TSU,RB,9.0,88.547,1.0750000000000028,97.27591666666667,95.582,2.0,1,15,90.59325,90.801,4.0,,,
2024,Saudi Arabian Grand Prix,STR,Aston Martin,10.0,88.572,1.1000000000000085,97.1216,95.79,1.0,0,19,91.952875,90.714,8.0,,,
2024,Saudi Arabian Grand Prix,BEA,Ferrari,11.0,88.642,1.1700000000000017,96.0482448979592,93.808,2.0,1,7,,,,,,
2024,Saudi Arabian Grand Prix,ALB,Williams,12.0,88.98,1.5080000000000098,96.97232653061225,95.441,2.0,1,11,93.250583333,94.565,12.0,,,
2024,Saudi Arabian Grand Prix,MAG,Haas F1 Team,13.0,89.02,1.5480000000000018,96.91802040816327,95.553,2.0,1,12,90.9335,90.539,4.0,,,
2024,Saudi Arabian Grand Prix,RIC,RB,14.0,89.025,1.5530000000000115,97.29741666666666,95.674,2.0,1,16,92.351,90.907,7.0,,,
2024,Saudi Arabian Grand Prix,HUL,Haas F1 Team,15.0,89.055,1.5830000000000126,95.76462499999998,94.71449999999999,2.0,1,10,91.8886,91.759,5.0,,,
2024,Saudi Arabian Grand Prix,BOT,Kick Sauber,16.0,89.179,1.7070000000000078,97.68866666666666,95.721,3.0,2,17,91.09075,90.945,4.0,,,
2024,Saudi Arabian Grand Prix,OCO,Alpine,17.0,89.475,2.003,97.31054166666668,95.434,2.0,1,13,91.682125,90.8515,8.0,,,
2024,Saudi Arabian Grand Prix,GAS,Alpine,18.0,89.479,2.007000000000005,121.453,121.453,1.0,0,20,90.982714285,90.68,7.0,,,
2024,Saudi Arabian Grand Prix,SAR,Williams,19.0,89.526,2.054000000000002,97.349375,95.6215,2.0,1,14,90.462,90.442,4.0,,,
2024,Saudi Arabian Grand Prix,ZHO,Kick Sauber,20.0,,,98.04847916666665,95.116,2.0,1,18,92.292625,91.6315,8.0,,,
2024,Australian Grand Prix,VER,Red Bull Racing,1.0,75.915,0.0,84.89066666666668,84.099,1.0,0,19,78.3028,77.981,5.0,,,
2024,Australian Grand Prix,SAI,Ferrari,2.0,76.185,0.269999999999996,83.22143103448276,81.578,3.0,2,1,79.207333333,78.638,6.0,,,
2024,Australian Grand Prix,PER,Red Bull Racing,3.0,76.274,0.35899999999999466,84.19227586206898,82.13900000000001,3.0,2,5,79.746375,79.1055,8.0,,,
2024,Australian Grand Prix,NOR,McLaren,4.0,76.315,0.3999999999999915,83.32322413793102,81.803,3.0,2,3,78.444,78.201,3.0,,,
2024,Australian Grand Prix,LEC,Ferrari,5.0,76.435,0.519999999999996,83.26222413793103,81.9085,3.0,2,2,78.848833333,78.1005,6.0,,,
2024,Australian Grand Prix,PIA,McLaren,6.0,76.572,0.6569999999999965,83.83815517241379,82.072,3.0,2,4,80.538555555,81.421,9.0,,,
2024,Australian Grand Prix,RUS,Mercedes,7.0,76.724,0.8089999999999975,83.65596428571429,82.7065,3.0,2,17,78.8002,78.897,5.0,,,
2024,Australian Grand Prix,TSU,RB,8.0,76.788,0.8729999999999905,84.86972413793104,83.03999999999999,3.0,2,7,79.1912,79.185,5.0,,,
2024,Australian Grand Prix,STR,Aston Martin,9.0,77.072,1.1569999999999965,84.82870689655172,83.061,3.0,2,6,79.382666666,79.0595,6.0,,,
2024,Australian Grand Prix,ALO,Aston Martin,10.0,77.552,1.6370000000000005,84.61784482758623,82.7415,3.0,2,8,78.4574,78.127,5.0,,,
2024,Australian Grand Prix,HAM,Mercedes,11.0,76.96,1.0449999999999875,85.2284,83.436,2.0,1,18,79.3495,79.1285,4.0,,,
2024,Australian Grand Prix,ALB,Williams,12.0,77.167,1.2519999999999953,84.76933333333334,83.066,3.0,2,11,,,,,,
2024,Australian Grand Prix,BOT,Kick Sauber,13.0,77.34,1.4249999999999972,85.42401754385963,82.976,3.0,2,14,79.8118,79.537,5.0,,,
2024,Australian Grand Prix,MAG,Haas F1 Team,14.0,77.427,1.5120000000000005,84.75305263157895,83.315,3.0,2,10,79.69075,79.5015,4.0,,,
2024,Australian Grand Prix,OCO,Alpine,15.0,77.697,1.7819999999999965,85.62845614035088,82.989,4.0,3,16,79.369571428,79.158,7.0,,,
2024,Australian Grand Prix,HUL,Haas F1 Team,16.0,77.976,2.060999999999993,85.02406896551723,83.0565,3.0,2,9,79.51025,79.3375,4.0,,,
2024,Australian Grand Prix,GAS,Alpine,17.0,77.982,2.066999999999993,85.31221052631581,83.245,3.0,2,13,79.26875,79.1085,8.0,,,
2024,Australian Grand Prix,RIC,RB,18.0,78.085,2.1699999999999875,84.883350877193,83.105,3.0,2,12,79.1702,79.21,5.0,,,
2024,Australian Grand Prix,ZHO,Kick Sauber,19.0,78.188,2.272999999999996,85.45852631578947,83.196,3.0,3,15,79.503833333,79.552,6.0,,,
2024,Japanese Grand Prix,VER,Red Bull Racing,1.0,88.197,0.0,97.63750980392159,96.437,4.0,3,1,,,,,,
2024,Japanese Grand Prix,PER,Red Bull Racing,2.0,88.263,0.0660000000000025,97.90370588235294,96.733,4.0,3,2,,,,,,
2024,Japanese Grand Prix,NOR,McLaren,3.0,88.489,0.2920000000000016,98.26139215686275,96.412,4.0,3,5,,,,,,
2024,Japanese Grand Prix,SAI,Ferrari,4.0,88.682,0.48499999999999943,98.13513725490199,96.948,4.0,3,3,,,,,,
2024,Japanese Grand Prix,ALO,Aston Martin,5.0,88.686,0.4890000000000043,98.63931372549018,97.359,4.0,3,6,,,,,,
2024,Japanese Grand Prix,PIA,McLaren,6.0,88.76,0.5630000000000024,98.76094117647058,97.364,4.0,3,8,96.897333333,96.862,3.0,,,
2024,Japanese Grand Prix,HAM,Mercedes,7.0,88.766,0.5690000000000026,98.92286274509802,96.746,4.0,3,9,95.226,95.226,1.0,,,
2024,Japanese Grand Prix,LEC,Ferrari,8.0,88.786,0.5889999999999986,98.53758823529411,96.778,3.0,2,4,98.76,98.76,1.0,,,
2024,Japanese Grand Prix,RUS,Mercedes,9.0,89.008,0.8109999999999928,98.97890196078433,96.776,4.0,3,7,,,,,,
2024,Japanese Grand Prix,TSU,RB,10.0,89.413,1.215999999999994,100.2397,97.6215,4.0,3,10,100.946,100.946,1.0,,,
2024,Japanese Grand Prix,RIC,RB,11.0,89.472,1.2749999999999915,,,1.0,0,19,,,,,,
2024,Japanese Grand Prix,HUL,Haas F1 Team,12.0,89.494,1.296999999999997,100.18243999999999,98.69900000000001,4.0,3,11,,,,,,
2024,Japanese Grand Prix,BOT,Kick Sauber,13.0,89.593,1.3960000000000008,101.44864705882354,98.253,4.0,3,14,,,,,,
2024,Japanese Grand Prix,ALB,Williams,14.0,89.714,1.516999999999996,,,1.0,0,20,,,,,,
2024,Japanese Grand Prix,OCO,Alpine,15.0,89.816,1.6189999999999998,101.82566666666666,98.943,4.0,3,15,,,,,,
2024,Japanese Grand Prix,STR,Aston Martin,16.0,90.024,1.8269999999999982,101.29884313725492,98.057,5.0,4,12,,,,,,
2024,Japanese Grand Prix,GAS,Alpine,17.0,90.119,1.921999999999997,102.09619607843138,98.902,4.0,3,16,,,,,,
2024,Japanese Grand Prix,MAG,Haas F1 Team,18.0,90.131,1.9339999999999975,101.48870588235295,98.58,3.0,2,13,,,,,,
2024,Japanese Grand Prix,SAR,Williams,19.0,90.139,1.941999999999993,102.58435294117646,98.968,5.0,4,17,,,,,,
2024,Japanese Grand Prix,ZHO,Kick Sauber,20.0,90.143,1.945999999999998,115.40627272727274,101.117,4.0,3,18,,,,,,
2024,Chinese Grand Prix,VER,Red Bull Racing,1.0,93.66,0.0,105.23545283018866,99.985,3.0,2,1,,,,101.15,101.2225,18.0
2024,Chinese Grand Prix,PER,Red Bull Racing,2.0,93.982,0.32200000000000273,105.89950943396227,100.522,3.0,2,3,,,,101.935166666,101.9105,18.0
2024,Chinese Grand Prix,ALO,Aston Martin,3.0,94.148,0.48799999999999955,107.29964814814815,101.1785,4.0,3,7,,,,101.947285714,102.3115,14.0
2024,Chinese Grand Prix,NOR,McLaren,4.0,94.165,0.5050000000000097,107.44454545454545,101.656,2.0,1,2,,,,102.229888888,102.235,18.0
2024,Chinese Grand Prix,PIA,McLaren,5.0,94.273,0.6129999999999995,108.32136363636364,101.647,3.0,2,8,,,,102.326055555,102.537,18.0
2024,Chinese Grand Prix,LEC,Ferrari,6.0,94.289,0.6290000000000049,106.02094339622643,101.812,2.0,1,4,,,,102.029722222,102.02,18.0
2024,Chinese Grand Prix,SAI,Ferrari,7.0,94.297,0.6370000000000005,107.08585185185186,101.42699999999999,2.0,1,5,,,,102.275555555,102.366,18.0
2024,Chinese Grand Prix,RUS,Mercedes,8.0,94.433,0.7730000000000103,107.98790909090907,101.4,3.0,2,6,,,,102.273833333,102.269,18.0
2024,Chinese Grand Prix,HUL,Haas F1 Team,9.0,94.604,0.9440000000000026,108.4119090909091,101.998,3.0,2,10,,,,103.557111111,103.96,18.0
2024,Chinese Grand Prix,BOT,Kick Sauber,10.0,94.665,1.0050000000000097,104.13263157894738,102.768,2.0,1,20,,,,102.998722222,102.977,18.0
2024,Chinese Grand Prix,STR,Aston Martin,11.0,94.838,1.1779999999999973,105.80332075471698,101.825,5.0,4,15,,,,103.011666666,103.101,18.0
2024,Chinese Grand Prix,RIC,RB,12.0,94.934,1.274000000000001,113.8971875,103.82050000000001,2.0,1,18,,,,102.929944444,102.7385,18.0
2024,Chinese Grand Prix,OCO,Alpine,13.0,95.223,1.5630000000000024,109.20296428571429,102.1525,3.0,2,11,,,,102.959666666,102.9025,18.0
2024,Chinese Grand Prix,ALB,Williams,14.0,95.241,1.581000000000003,109.25107142857142,102.6865,3.0,2,12,,,,103.069277777,102.938,18.0
2024,Chinese Grand Prix,GAS,Alpine,15.0,95.463,1.8029999999999973,109.31744642857143,102.077,4.0,3,13,,,,102.9865,102.918,18.0
2024,Chinese Grand Prix,ZHO,Kick Sauber,16.0,95.505,1.8449999999999989,108.57767272727273,102.746,4.0,3,14,,,,102.693777777,102.8115,18.0
2024,Chinese Grand Prix,MAG,Haas F1 Team,17.0,95.516,1.8560000000000088,108.53634545454545,103.461,3.0,2,16,,,,102.963944444,102.8755,18.0
2024,Chinese Grand Prix,HAM,Mercedes,18.0,95.573,1.9129999999999967,109.11678571428571,102.00550000000001,3.0,2,9,,,,101.968777777,102.3395,18.0
2024,Chinese Grand Prix,TSU,RB,19.0,95.746,2.0859999999999985,111.04673076923076,103.594,3.0,2,19,,,,103.019833333,102.989,18.0
2024,Chinese Grand Prix,SAR,Williams,20.0,96.358,2.6980000000000075,109.60114285714285,102.84,3.0,3,17,,,,103.2175,103.095,18.0
2024,Miami Grand Prix,VER,Red Bull Racing,1.0,87.241,0.0,94.68669642857142,92.52250000000001,2.0,1,2,,,,91.12025,91.0645,16.0
2024,Miami Grand Prix,LEC,Ferrari,2.0,87.382,0.14100000000000534,94.78089285714285,92.39349999999999,2.0,1,3,,,,91.286875,91.256,16.0
2024,Miami Grand Prix,SAI,Ferrari,3.0,87.455,0.21399999999999864,95.81198245614036,92.775,2.0,1,5,,,,91.9374375,91.8055,16.0
2024,Miami Grand Prix,PER,Red Bull Racing,4.0,87.46,0.2189999999999941,95.86887719298245,92.763,3.0,2,4,,,,91.336125,91.38,16.0
2024,Miami Grand Prix,NOR,McLaren,5.0,87.594,0.35299999999999443,94.52207142857142,92.1575,2.0,1,1,,,,,,
2024,Miami Grand Prix,PIA,McLaren,6.0,87.675,0.4339999999999975,95.52126785714283,92.838,3.0,2,13,,,,91.939625,91.787,16.0
2024,Miami Grand Prix,RUS,Mercedes,7.0,88.067,0.8259999999999934,96.22219298245612,93.562,2.0,1,8,,,,92.9534375,92.7815,16.0
2024,Miami Grand Prix,HAM,Mercedes,8.0,88.107,0.8659999999999997,95.90282456140349,93.333,2.0,1,6,,,,92.699375,92.3815,16.0
2024,Miami Grand Prix,HUL,Haas F1 Team,9.0,88.146,0.9050000000000011,96.32745614035088,93.561,3.0,2,11,,,,92.303625,92.2705,16.0
2024,Miami Grand Prix,TSU,RB,10.0,88.192,0.9509999999999934,96.07124561403512,93.382,2.0,1,7,,,,92.704125,92.635,16.0
2024,Miami Grand Prix,STR,Aston Martin,11.0,88.222,0.9809999999999945,96.40436842105264,93.711,3.0,2,17,,,,,,
2024,Miami Grand Prix,GAS,Alpine,12.0,88.324,1.0829999999999984,96.40059649122809,93.614,2.0,1,12,,,,92.7998125,92.5375,16.0
2024,Miami Grand Prix,OCO,Alpine,13.0,88.371,1.1299999999999955,96.30915789473684,93.867,2.0,1,10,,,,92.9731875,92.8485,16.0
2024,Miami Grand Prix,ALB,Williams,14.0,88.413,1.171999999999997,96.9467894736842,93.78,3.0,2,18,,,,92.908125,92.732,16.0
2024,Miami Grand Prix,ALO,Aston Martin,15.0,88.427,1.186000000000007,96.26285964912282,93.751,2.0,1,9,,,,92.977571428,92.8305,14.0
2024,Miami Grand Prix,BOT,Kick Sauber,16.0,88.463,1.2219999999999942,96.53038596491228,93.615,3.0,2,16,,,,92.98275,92.88,16.0
2024,Miami Grand Prix,SAR,Williams,17.0,88.487,1.2459999999999951,95.68666666666668,94.215,2.0,1,20,,,,92.9226875,92.7375,16.0
2024,Miami Grand Prix,RIC,RB,18.0,88.617,1.3760000000000048,96.50582456140351,93.982,2.0,1,15,,,,91.978375,91.8845,16.0
2024,Miami Grand Prix,MAG,Haas F1 Team,19.0,88.619,1.3780000000000001,96.5712105263158,93.856,4.0,3,19,,,,92.8494375,92.452,16.0
2024,Miami Grand Prix,ZHO,Kick Sauber,20.0,88.824,1.5829999999999984,96.4886842105263,93.784,2.0,1,14,,,,92.937875,92.792,16.0
2024,Emilia Romagna Grand Prix,VER,Red Bull Racing,1.0,74.746,0.0,81.35320634920635,80.817,2.0,1,1,77.67925,76.832,4.0,,,
2024,Emilia Romagna Grand Prix,PIA,McLaren,2.0,74.82,0.07399999999999807,81.57752380952381,80.982,2.0,1,4,79.748,80.453,15.0,,,
2024,Emilia Romagna Grand Prix,NOR,McLaren,3.0,74.837,0.09100000000000819,81.36471428571429,80.828,2.0,1,2,80.2851875,80.755,16.0,,,
2024,Emilia Romagna Grand Prix,LEC,Ferrari,4.0,74.97,0.22400000000000375,81.47885714285715,80.928,2.0,1,3,78.869833333,80.1095,12.0,,,
2024,Emilia Romagna Grand Prix,SAI,Ferrari,5.0,75.233,0.487000000000009,81.70757142857144,81.236,2.0,1,5,79.525545454,80.898,11.0,,,
2024,Emilia Romagna Grand Prix,RUS,Mercedes,6.0,75.234,0.48799999999999955,82.10168253968256,81.267,3.0,2,7,78.808363636,78.102,11.0,,,
2024,Emilia Romagna Grand Prix,TSU,RB,7.0,75.465,0.7190000000000083,82.95335483870969,82.336,2.0,1,10,77.668666666,77.1575,6.0,,,
2024,Emilia Romagna Grand Prix,HAM,Mercedes,8.0,75.504,0.7580000000000098,81.91041269841271,81.446,2.0,1,6,78.90425,79.0365,12.0,,,
2024,Emilia Romagna Grand Prix,RIC,RB,9.0,75.674,0.9280000000000115,83.11150000000002,82.299,2.0,1,13,77.6252,77.708,5.0,,,
2024,Emilia Romagna Grand Prix,HUL,Haas F1 Team,10.0,75.98,1.2340000000000089,83.07304838709678,82.45750000000001,2.0,1,11,78.3264,78.141,5.0,,,
2024,Emilia Romagna Grand Prix,PER,Red Bull Racing,11.0,75.706,0.960000000000008,82.22266666666667,81.97,2.0,1,8,78.8695,78.9735,6.0,,,
2024,Emilia Romagna Grand Prix,OCO,Alpine,12.0,75.906,1.1600000000000108,83.37353225806451,82.793,2.0,1,14,78.0078,78.328,5.0,,,
2024,Emilia Romagna Grand Prix,STR,Aston Martin,13.0,75.992,1.2460000000000093,82.616,82.415,2.0,1,9,78.175666666,77.6845,6.0,,,
2024,Emilia Romagna Grand Prix,ALB,Williams,14.0,76.2,1.4540000000000077,84.49361999999999,82.038,5.0,4,20,78.0175,77.869,4.0,,,
2024,Emilia Romagna Grand Prix,GAS,Alpine,15.0,76.381,1.6350000000000051,83.46720967741933,82.429,3.0,2,16,78.707285714,78.001,7.0,,,
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,16.0,76.626,1.8800000000000097,83.5741129032258,82.7585,2.0,1,18,77.7654,78.107,5.0,,,
2024,Emilia Romagna Grand Prix,ZHO,Kick Sauber,17.0,76.834,2.088000000000008,83.39008064516129,82.973,2.0,1,15,78.470333333,78.6025,6.0,,,
2024,Emilia Romagna Grand Prix,MAG,Haas F1 Team,18.0,76.854,2.108000000000004,83.09170967741936,82.854,2.0,1,12,79.208666666,79.7655,6.0,,,
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,19.0,76.917,2.1710000000000065,83.87703225806452,82.7325,4.0,4,19,77.5794,77.66,5.0,,,
2024,Emilia Romagna Grand Prix,SAR,Williams,20.0,,,83.48875806451613,83.001,2.0,1,17,78.284,78.393,3.0,,,
2024,Monaco Grand Prix,LEC,Ferrari,1.0,70.27,0.0,109.32074025974026,78.506,2.0,1,1,72.977454545,72.26,11.0,,,
2024,Monaco Grand Prix,PIA,McLaren,2.0,70.424,0.15400000000001057,109.43609090909091,78.523,2.0,1,2,74.49776923,74.837,13.0,,,
2024,Monaco Grand Prix,SAI,Ferrari,3.0,70.518,0.24800000000000466,109.4866883116883,78.568,2.0,1,3,73.801384615,73.278,13.0,,,
2024,Monaco Grand Prix,NOR,McLaren,4.0,70.542,0.27200000000000557,109.56542857142858,78.403,2.0,1,4,74.2619,73.964,10.0,,,
2024,Monaco Grand Prix,RUS,Mercedes,5.0,70.543,0.27300000000001035,109.69736363636362,78.651,2.0,1,5,73.501142857,73.249,7.0,,,
2024,Monaco Grand Prix,VER,Red Bull Racing,6.0,70.567,0.29699999999999704,109.76576623376621,78.574,3.0,2,6,74.566230769,75.147,13.0,,,
2024,Monaco Grand Prix,HAM,Mercedes,7.0,70.621,0.3509999999999991,109.83961038961039,78.587,3.0,2,7,74.083875,73.6945,8.0,,,
2024,Monaco Grand Prix,TSU,RB,8.0,70.858,0.5880000000000081,112.1433896103896,80.184,2.0,1,8,74.065727272,73.753,11.0,,,
2024,Monaco Grand Prix,ALB,Williams,9.0,70.948,0.6779999999999973,112.33254545454548,80.245,2.0,1,9,74.403214285,74.4315,14.0,,,
2024,Monaco Grand Prix,GAS,Alpine,10.0,71.311,1.041000000000011,112.41292207792208,80.237,2.0,1,10,74.2689,74.1625,10.0,,,
2024,Monaco Grand Prix,OCO,Alpine,11.0,71.285,1.0150000000000006,,,1.0,0,17,73.937266666,73.687,15.0,,,
2024,Monaco Grand Prix,RIC,RB,12.0,71.482,1.2120000000000033,113.15550000000002,80.8555,2.0,1,12,74.1918,74.1535,10.0,,,
2024,Monaco Grand Prix,STR,Aston Martin,13.0,71.563,1.2930000000000064,113.17790789473685,80.047,4.0,3,14,73.013125,73.2665,8.0,,,
2024,Monaco Grand Prix,HUL,Haas F1 Team,14.0,71.44,1.1700000000000017,,,1.0,0,19,74.488727272,74.815,11.0,,,
2024,Monaco Grand Prix,ALO,Aston Martin,14.0,72.019,1.7490000000000094,113.15010526315788,80.6905,2.0,1,11,73.006,73.015,7.0,,,
2024,Monaco Grand Prix,SAR,Williams,15.0,72.02,1.75,113.21815789473686,80.875,3.0,2,15,74.474,74.5905,10.0,,,
2024,Monaco Grand Prix,MAG,Haas F1 Team,15.0,71.725,1.4549999999999983,,,1.0,0,20,74.42675,74.41,12.0,,,
2024,Monaco Grand Prix,PER,Red Bull Racing,16.0,72.06,1.7900000000000063,,,1.0,0,18,74.480833333,74.956,12.0,,,
2024,Monaco Grand Prix,BOT,Kick Sauber,17.0,72.512,2.2420000000000044,113.15844736842105,80.5435,3.0,2,13,74.123090909,73.748,11.0,,,
2024,Monaco Grand Prix,ZHO,Kick Sauber,18.0,73.028,2.7580000000000098,113.82650000000002,80.9745,3.0,2,16,74.731,74.475,10.0,,,
2024,Canadian Grand Prix,RUS,Mercedes,1.0,72.0,0.0,90.74634285714288,87.424,4.0,3,3,78.81,79.037,4.0,,,
2024,Canadian Grand Prix,VER,Red Bull Racing,2.0,72.0,0.0,90.68467142857145,86.69149999999999,3.0,2,1,79.311,79.311,1.0,,,
