year,race,driver,team,quali_position,quali_time_sec,delta_to_pole,avg_race_pace,median_race_pace,stint_count,pit_stops,final_position,fp2_avg_pace,fp2_med_pace,fp2_laps,sprint_avg_pace,sprint_med_pace,sprint_laps,pace_fp2sprint_avg,pace_fp2sprint_med,pace_fp2sprint_laps,quali_normalized,pace_ratio,pace_fp2sprint_ratio,race_variability
2024,Japanese Grand Prix,HUL,Haas F1 Team,12.0,89.494,1.296999999999997,100.18244,98.699,4.0,3,11,88.4846,88.666,5.0,96.9850833325,96.95150000000001,18.0,89.494,89.494,89.494,0.6,1.015029939513065,1.0,0.015029939513064992
2024,Japanese Grand Prix,BOT,Kick Sauber,13.0,89.593,1.3960000000000008,101.44864705882354,98.253,4.0,3,14,88.4846,88.666,5.0,96.9850833325,96.95150000000001,18.0,89.593,89.593,89.593,0.65,1.0325246766900098,1.0,0.032524676690009864
2024,Japanese Grand Prix,ALB,Williams,14.0,89.714,1.516999999999996,95.81198245614036,92.7505,1.0,0,20,88.4846,88.666,5.0,96.9850833325,96.95150000000001,18.0,89.714,89.714,89.714,0.7,1.0330077191620568,1.0,0.033007719162056845
2024,Japanese Grand Prix,OCO,Alpine,15.0,89.816,1.6189999999999998,101.82566666666666,98.943,4.0,3,15,88.4846,88.666,5.0,96.9850833325,96.95150000000001,18.0,89.816,89.816,89.816,0.75,1.0291346195957942,1.0,0.0291346195957942
2024,Japanese Grand Prix,STR,Aston Martin,16.0,90.024,1.8269999999999984,101.29884313725492,98.057,5.0,4,12,88.4846,88.666,5.0,96.9850833325,96.95150000000001,18.0,90.024,90.024,90.024,0.8,1.0330608027703776,1.0,0.033060802770377616
2024,Japanese Grand Prix,GAS,Alpine,17.0,90.119,1.921999999999997,102.09619607843138,98.902,4.0,3,16,88.4846,88.666,5.0,96.9850833325,96.95150000000001,18.0,90.119,90.119,90.119,0.85,1.0322965772019916,1.0,0.03229657720199162
2024,Japanese Grand Prix,MAG,Haas F1 Team,18.0,90.131,1.9339999999999973,101.48870588235296,98.58,3.0,2,13,88.4846,88.666,5.0,96.9850833325,96.95150000000001,18.0,90.131,90.131,90.131,0.9,1.0295060446576685,1.0,0.02950604465766851
2024,Japanese Grand Prix,SAR,Williams,19.0,90.139,1.941999999999993,102.58435294117646,98.968,5.0,4,17,88.4846,88.666,5.0,96.9850833325,96.95150000000001,18.0,90.139,90.139,90.139,0.95,1.0365406286999481,1.0,0.03654062869994805
2024,Japanese Grand Prix,ZHO,Kick Sauber,20.0,90.143,1.945999999999998,115.40627272727274,101.117,4.0,3,18,88.4846,88.666,5.0,96.9850833325,96.95150000000001,18.0,90.143,90.143,90.143,1.0,1.14131424713226,1.0,0.14131424713225996
2024,Chinese Grand Prix,VER,Red Bull Racing,1.0,93.66,0.0,105.23545283018866,99.985,3.0,2,1,88.4846,88.666,5.0,101.15,101.2225,18.0,101.15,101.2225,18.0,0.05,1.052512405162661,0.9992837560818989,0.052512405162661036
2024,Chinese Grand Prix,PER,Red Bull Racing,2.0,93.982,0.3220000000000027,105.89950943396228,100.522,3.0,2,3,88.4846,88.666,5.0,101.935166666,101.9105,18.0,101.935166666,101.9105,18.0,0.1,1.0534958460233808,1.0002420424391991,0.05349584602338069
2024,Chinese Grand Prix,ALO,Aston Martin,3.0,94.148,0.4879999999999995,107.29964814814817,101.1785,4.0,3,7,88.4846,88.666,5.0,101.947285714,102.3115,14.0,101.947285714,102.3115,14.0,0.15,1.0604985065814196,0.9964401432292558,0.06049850658141963
2024,Chinese Grand Prix,NOR,McLaren,4.0,94.165,0.5050000000000097,107.44454545454543,101.656,2.0,1,2,88.4846,88.666,5.0,102.229888888,102.235,18.0,102.229888888,102.235,18.0,0.2,1.056942486961374,0.9999500062405243,0.056942486961373925
2024,Chinese Grand Prix,PIA,McLaren,5.0,94.273,0.6129999999999995,108.32136363636364,101.647,3.0,2,8,88.4846,88.666,5.0,102.326055555,102.537,18.0,102.326055555,102.537,18.0,0.25,1.0656621802548392,0.9979427480324174,0.06566218025483916
2024,Chinese Grand Prix,LEC,Ferrari,6.0,94.289,0.6290000000000049,106.02094339622644,101.812,2.0,1,4,88.4846,88.666,5.0,102.029722222,102.02,18.0,102.029722222,102.02,18.0,0.3,1.0413403468768558,1.0000952972162322,0.041340346876855824
2024,Chinese Grand Prix,SAI,Ferrari,7.0,94.297,0.6370000000000005,107.08585185185186,101.427,2.0,1,5,88.4846,88.666,5.0,102.275555555,102.366,18.0,102.275555555,102.366,18.0,0.35,1.0557923615196334,0.9991164601039407,0.05579236151963333
2024,Chinese Grand Prix,RUS,Mercedes,8.0,94.433,0.7730000000000103,107.98790909090908,101.4,3.0,2,6,88.4846,88.666,5.0,102.273833333,102.269,18.0,102.273833333,102.269,18.0,0.4,1.0649695176618252,1.0000472609784001,0.06496951766182524
2024,Chinese Grand Prix,HUL,Haas F1 Team,9.0,94.604,0.9440000000000026,108.4119090909091,101.998,3.0,2,10,88.4846,88.666,5.0,103.557111111,103.96,18.0,103.557111111,103.96,18.0,0.45,1.0628826946695926,0.9961245778280108,0.06288269466959255
2024,Chinese Grand Prix,BOT,Kick Sauber,10.0,94.665,1.0050000000000097,104.13263157894738,102.768,2.0,1,20,88.4846,88.666,5.0,102.998722222,102.977,18.0,102.998722222,102.977,18.0,0.5,1.0132787597204127,1.00021094246288,0.013278759720412791
2024,Chinese Grand Prix,STR,Aston Martin,11.0,94.838,1.1779999999999973,105.80332075471698,101.825,5.0,4,15,88.4846,88.666,5.0,103.011666666,103.101,18.0,103.011666666,103.101,18.0,0.55,1.039070176820201,0.9991335357174033,0.03907017682020108
2024,Chinese Grand Prix,RIC,RB,12.0,94.934,1.274000000000001,113.8971875,103.8205,2.0,1,18,88.4846,88.666,5.0,102.929944444,102.7385,18.0,102.929944444,102.7385,18.0,0.6,1.097058745623456,1.001863414825017,0.09705874562345593
2024,Chinese Grand Prix,OCO,Alpine,13.0,95.223,1.5630000000000024,109.20296428571427,102.1525,3.0,2,11,88.4846,88.666,5.0,102.959666666,102.9025,18.0,102.959666666,102.9025,18.0,0.65,1.0690190086949831,1.0005555420519423,0.06901900869498319
2024,Chinese Grand Prix,ALB,Williams,14.0,95.241,1.581000000000003,109.25107142857142,102.6865,3.0,2,12,88.4846,88.666,5.0,103.069277777,102.938,18.0,103.069277777,102.938,18.0,0.7,1.0639282810162136,1.001275309186112,0.06392828101621369
2024,Chinese Grand Prix,GAS,Alpine,15.0,95.463,1.8029999999999973,109.31744642857144,102.077,4.0,3,13,88.4846,88.666,5.0,102.9865,102.918,18.0,102.9865,102.918,18.0,0.75,1.0709312227883994,1.000665578421656,0.0709312227883994
2024,Chinese Grand Prix,ZHO,Kick Sauber,16.0,95.505,1.8449999999999989,108.57767272727271,102.746,4.0,3,14,88.4846,88.666,5.0,102.693777777,102.8115,18.0,102.693777777,102.8115,18.0,0.8,1.0567581485145185,0.998854970280562,0.056758148514518506
2024,Chinese Grand Prix,MAG,Haas F1 Team,17.0,95.516,1.8560000000000088,108.53634545454544,103.461,3.0,2,16,88.4846,88.666,5.0,102.963944444,102.8755,18.0,102.963944444,102.8755,18.0,0.85,1.0490556388836898,1.0008597231021963,0.04905563888368991
2024,Chinese Grand Prix,HAM,Mercedes,18.0,95.573,1.9129999999999967,109.11678571428573,102.0055,3.0,2,9,88.4846,88.666,5.0,101.968777777,102.3395,18.0,101.968777777,102.3395,18.0,0.9,1.0697147282674535,0.9963775255595346,0.06971472826745351
2024,Chinese Grand Prix,TSU,RB,19.0,95.746,2.0859999999999985,111.04673076923076,103.594,3.0,2,19,88.4846,88.666,5.0,103.019833333,102.989,18.0,103.019833333,102.989,18.0,0.95,1.0719417221965633,1.0002993847206982,0.07194172219656321
2024,Chinese Grand Prix,SAR,Williams,20.0,96.358,2.6980000000000075,109.60114285714285,102.84,3.0,3,17,88.4846,88.666,5.0,103.2175,103.095,18.0,103.2175,103.095,18.0,1.0,1.0657442907151191,1.0011882244531742,0.06574429071511904
2024,Miami Grand Prix,VER,Red Bull Racing,1.0,87.241,0.0,94.68669642857142,92.5225,2.0,1,2,88.4846,88.666,5.0,91.12025,91.0645,16.0,91.12025,91.0645,16.0,0.05,1.0233910284370984,1.0006122034382223,0.023391028437098324
2024,Miami Grand Prix,LEC,Ferrari,2.0,87.382,0.1410000000000053,94.78089285714285,92.3935,2.0,1,3,88.4846,88.666,5.0,91.286875,91.256,16.0,91.286875,91.256,16.0,0.1,1.0258394027409161,1.0003383339177698,0.025839402740916215
2024,Miami Grand Prix,SAI,Ferrari,3.0,87.455,0.2139999999999986,95.81198245614036,92.775,2.0,1,5,88.4846,88.666,5.0,91.9374375,91.8055,16.0,91.9374375,91.8055,16.0,0.15,1.0327349227285405,1.0014371415655925,0.03273492272854056
2024,Miami Grand Prix,PER,Red Bull Racing,4.0,87.46,0.2189999999999941,95.86887719298244,92.763,3.0,2,4,88.4846,88.666,5.0,91.336125,91.38,16.0,91.336125,91.38,16.0,0.2,1.0334818536806962,0.9995198621142481,0.033481853680696325
2024,Miami Grand Prix,NOR,McLaren,5.0,87.594,0.3529999999999944,94.52207142857142,92.1575,2.0,1,1,88.4846,88.666,5.0,96.9850833325,96.95150000000001,18.0,87.594,87.594,87.594,0.25,1.0256579380796074,1.0,0.025657938079607447
2024,Miami Grand Prix,PIA,McLaren,6.0,87.675,0.4339999999999975,95.52126785714285,92.838,3.0,2,13,88.4846,88.666,5.0,91.939625,91.787,16.0,91.939625,91.787,16.0,0.3,1.0289026891697672,1.0016628171745454,0.028902689169767248
2024,Miami Grand Prix,RUS,Mercedes,7.0,88.067,0.8259999999999934,96.22219298245612,93.562,2.0,1,8,88.4846,88.666,5.0,92.9534375,92.7815,16.0,92.9534375,92.7815,16.0,0.35,1.028432408268914,1.0018531442151724,0.028432408268913918
2024,Miami Grand Prix,HAM,Mercedes,8.0,88.107,0.8659999999999997,95.90282456140348,93.333,2.0,1,6,88.4846,88.666,5.0,92.699375,92.3815,16.0,92.699375,92.3815,16.0,0.4,1.0275339329219406,1.0034408945513982,0.027533932921940566
2024,Miami Grand Prix,HUL,Haas F1 Team,9.0,88.146,0.9050000000000012,96.32745614035088,93.561,3.0,2,11,88.4846,88.666,5.0,92.303625,92.2705,16.0,92.303625,92.2705,16.0,0.45,1.0295684755437722,1.0003589988132717,0.029568475543772173
2024,Miami Grand Prix,TSU,RB,10.0,88.192,0.9509999999999934,96.07124561403512,93.382,2.0,1,7,88.4846,88.666,5.0,92.704125,92.635,16.0,92.704125,92.635,16.0,0.5,1.028798329592803,1.0007462082366276,0.02879832959280285
2024,Miami Grand Prix,STR,Aston Martin,11.0,88.222,0.9809999999999944,96.40436842105264,93.711,3.0,2,17,88.4846,88.666,5.0,96.9850833325,96.95150000000001,18.0,88.222,88.222,88.222,0.55,1.028741219505209,1.0,0.028741219505208988
2024,Miami Grand Prix,GAS,Alpine,12.0,88.324,1.0829999999999984,96.40059649122809,93.614,2.0,1,12,88.4846,88.666,5.0,92.7998125,92.5375,16.0,92.7998125,92.5375,16.0,0.6,1.0297668777237174,1.002834661623666,0.02976687772371741
2024,Miami Grand Prix,OCO,Alpine,13.0,88.371,1.1299999999999957,96.30915789473684,93.867,2.0,1,10,88.4846,88.666,5.0,92.9731875,92.8485,16.0,92.9731875,92.8485,16.0,0.65,1.0260172147265476,1.0013429134557907,0.026017214726547534
2024,Miami Grand Prix,ALB,Williams,14.0,88.413,1.171999999999997,96.9467894736842,93.78,3.0,2,18,88.4846,88.666,5.0,92.908125,92.732,16.0,92.908125,92.732,16.0,0.7,1.0337682818691,1.001899290428331,0.03376828186910007
2024,Miami Grand Prix,ALO,Aston Martin,15.0,88.427,1.186000000000007,96.26285964912282,93.751,2.0,1,9,88.4846,88.666,5.0,92.977571428,92.8305,14.0,92.977571428,92.8305,14.0,0.75,1.0267928837998828,1.0015843007201297,0.026792883799882792
2024,Miami Grand Prix,BOT,Kick Sauber,16.0,88.463,1.2219999999999942,96.53038596491228,93.615,3.0,2,16,88.4846,88.666,5.0,92.98275,92.88,16.0,92.98275,92.88,16.0,0.8,1.0311422951974822,1.0011062661498709,0.03114229519748213
2024,Miami Grand Prix,SAR,Williams,17.0,88.487,1.2459999999999951,95.68666666666668,94.215,2.0,1,20,88.4846,88.666,5.0,92.9226875,92.7375,16.0,92.9226875,92.7375,16.0,0.85,1.0156203010843994,1.0019968998517321,0.01562030108439928
2024,Miami Grand Prix,RIC,RB,18.0,88.617,1.3760000000000048,96.50582456140351,93.982,2.0,1,15,88.4846,88.666,5.0,91.978375,91.8845,16.0,91.978375,91.8845,16.0,0.9,1.0268543397821233,1.001021663066132,0.026854339782123333
2024,Miami Grand Prix,MAG,Haas F1 Team,19.0,88.619,1.378,96.5712105263158,93.856,4.0,3,19,88.4846,88.666,5.0,92.8494375,92.452,16.0,92.8494375,92.452,16.0,0.95,1.028929535952052,1.0042988523774499,0.02892953595205209
2024,Miami Grand Prix,ZHO,Kick Sauber,20.0,88.824,1.5829999999999984,96.4886842105263,93.784,2.0,1,14,88.4846,88.666,5.0,92.937875,92.792,16.0,92.937875,92.792,16.0,1.0,1.0288395057848492,1.0015720644021038,0.028839505784849177
2024,Emilia Romagna Grand Prix,VER,Red Bull Racing,1.0,74.746,0.0,81.35320634920635,80.817,2.0,1,1,77.67925,76.832,4.0,96.9850833325,96.95150000000001,18.0,77.67925,76.832,4.0,0.05,1.0066348212530327,1.0110273063306956,0.006634821253032812
2024,Emilia Romagna Grand Prix,PIA,McLaren,2.0,74.82,0.073999999999998,81.57752380952381,80.982,2.0,1,4,79.748,80.453,15.0,96.9850833325,96.95150000000001,18.0,79.748,80.453,15.0,0.1,1.0073537799699168,0.9912371198090811,0.0073537799699169145
2024,Emilia Romagna Grand Prix,NOR,McLaren,3.0,74.837,0.0910000000000081,81.36471428571429,80.828,2.0,1,2,80.2851875,80.755,16.0,96.9850833325,96.95150000000001,18.0,80.2851875,80.755,16.0,0.15,1.0066402024758039,0.9941822487771657,0.006640202475803958
2024,Emilia Romagna Grand Prix,LEC,Ferrari,4.0,74.97,0.2240000000000037,81.47885714285715,80.928,2.0,1,3,78.869833333,80.1095,12.0,96.9850833325,96.95150000000001,18.0,78.869833333,80.1095,12.0,0.2,1.0068067559170764,0.9845253475929822,0.006806755917076343
2024,Emilia Romagna Grand Prix,SAI,Ferrari,5.0,75.233,0.487000000000009,81.70757142857144,81.236,2.0,1,5,79.525545454,80.898,11.0,96.9850833325,96.95150000000001,18.0,79.525545454,80.898,11.0,0.25,1.005804956282577,0.9830347530717694,0.005804956282577145
2024,Emilia Romagna Grand Prix,RUS,Mercedes,6.0,75.234,0.4879999999999995,82.10168253968256,81.267,3.0,2,7,78.808363636,78.102,11.0,96.9850833325,96.95150000000001,18.0,78.808363636,78.102,11.0,0.3,1.0102708668916358,1.0090441171288826,0.010270866891635729
2024,Emilia Romagna Grand Prix,TSU,RB,7.0,75.465,0.7190000000000083,82.95335483870969,82.336,2.0,1,10,77.668666666,77.1575,6.0,96.9850833325,96.95150000000001,18.0,77.668666666,77.1575,6.0,0.35,1.0074979940573952,1.0066249770404692,0.007497994057395152
2024,Emilia Romagna Grand Prix,HAM,Mercedes,8.0,75.504,0.7580000000000098,81.91041269841271,81.446,2.0,1,6,78.90425,79.0365,12.0,96.9850833325,96.95150000000001,18.0,78.90425,79.0365,12.0,0.4,1.0057020933920968,0.9983267224636718,0.005702093392096794
2024,Emilia Romagna Grand Prix,RIC,RB,9.0,75.674,0.9280000000000116,83.11150000000002,82.299,2.0,1,13,77.6252,77.708,5.0,96.9850833325,96.95150000000001,18.0,77.6252,77.708,5.0,0.45,1.0098725379409228,0.9989344726411696,0.009872537940922905
2024,Emilia Romagna Grand Prix,HUL,Haas F1 Team,10.0,75.98,1.2340000000000089,83.07304838709678,82.45750000000001,2.0,1,11,78.3264,78.141,5.0,96.9850833325,96.95150000000001,18.0,78.3264,78.141,5.0,0.5,1.0074650381966075,1.0023726340845396,0.0074650381966075334
2024,Emilia Romagna Grand Prix,PER,Red Bull Racing,11.0,75.706,0.960000000000008,82.22266666666667,81.97,2.0,1,8,78.8695,78.9735,6.0,96.9850833325,96.95150000000001,18.0,78.8695,78.9735,6.0,0.55,1.0030824285307633,0.9986831025597194,0.0030824285307633273
2024,Emilia Romagna Grand Prix,OCO,Alpine,12.0,75.906,1.1600000000000108,83.37353225806451,82.793,2.0,1,14,78.0078,78.328,5.0,96.9850833325,96.95150000000001,18.0,78.0078,78.328,5.0,0.6,1.0070118519447842,0.995912062097845,0.007011851944784079
2024,Emilia Romagna Grand Prix,STR,Aston Martin,13.0,75.992,1.246000000000009,82.616,82.415,2.0,1,9,78.175666666,77.6845,6.0,96.9850833325,96.95150000000001,18.0,78.175666666,77.6845,6.0,0.65,1.0024388764181278,1.0063225825743873,0.002438876418127688
2024,Emilia Romagna Grand Prix,ALB,Williams,14.0,76.2,1.4540000000000075,84.49361999999999,82.038,5.0,4,20,78.0175,77.869,4.0,96.9850833325,96.95150000000001,18.0,78.0175,77.869,4.0,0.7,1.0299327141080963,1.001907049018223,0.0299327141080962
2024,Emilia Romagna Grand Prix,GAS,Alpine,15.0,76.381,1.6350000000000051,83.46720967741933,82.429,3.0,2,16,78.707285714,78.001,7.0,96.9850833325,96.95150000000001,18.0,78.707285714,78.001,7.0,0.75,1.0125951992310878,1.009054828963731,0.01259519923108774
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,16.0,76.626,1.8800000000000097,83.5741129032258,82.7585,2.0,1,18,77.7654,78.107,5.0,96.9850833325,96.95150000000001,18.0,77.7654,78.107,5.0,0.8,1.0098553369530114,0.9956265123484451,0.009855336953011449
2024,Emilia Romagna Grand Prix,ZHO,Kick Sauber,17.0,76.834,2.088000000000008,83.39008064516129,82.973,2.0,1,15,78.470333333,78.6025,6.0,96.9850833325,96.95150000000001,18.0,78.470333333,78.6025,6.0,0.85,1.005026703206601,0.998318543723164,0.0050267032066008445
2024,Emilia Romagna Grand Prix,MAG,Haas F1 Team,18.0,76.854,2.108000000000004,83.09170967741936,82.854,2.0,1,12,79.208666666,79.7655,6.0,96.9850833325,96.95150000000001,18.0,79.208666666,79.7655,6.0,0.9,1.002869018724737,0.9930191206223241,0.0028690187247370114
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,19.0,76.917,2.1710000000000065,83.87703225806452,82.7325,4.0,4,19,77.5794,77.66,5.0,96.9850833325,96.95150000000001,18.0,77.5794,77.66,5.0,0.95,1.0138341311826007,0.998962142673191,0.013834131182600736
2024,Emilia Romagna Grand Prix,SAR,Williams,20.0,86.987,1.0050000000000097,83.48875806451613,83.001,2.0,1,17,78.284,78.393,3.0,96.9850833325,96.95150000000001,18.0,78.284,78.393,3.0,1.0,1.0058765323853462,0.9986095697319914,0.005876532385346306
2024,Monaco Grand Prix,LEC,Ferrari,1.0,70.27,0.0,109.32074025974026,78.506,2.0,1,1,72.977454545,72.26,11.0,96.9850833325,96.95150000000001,18.0,72.977454545,72.26,11.0,0.05,1.392514460802235,1.0099287924854692,0.392514460802235
2024,Monaco Grand Prix,PIA,McLaren,2.0,70.424,0.1540000000000105,109.43609090909092,78.523,2.0,1,2,74.49776923,74.837,13.0,96.9850833325,96.95150000000001,18.0,74.49776923,74.837,13.0,0.1,1.393681990105968,0.9954670715020645,0.39368199010596805
2024,Monaco Grand Prix,SAI,Ferrari,3.0,70.518,0.2480000000000046,109.4866883116883,78.568,2.0,1,3,73.801384615,73.278,13.0,96.9850833325,96.95150000000001,18.0,73.801384615,73.278,13.0,0.15,1.3935277506324242,1.0071424522366876,0.3935277506324241
2024,Monaco Grand Prix,NOR,McLaren,4.0,70.542,0.2720000000000055,109.56542857142858,78.403,2.0,1,4,74.2619,73.964,10.0,96.9850833325,96.95150000000001,18.0,74.2619,73.964,10.0,0.2,1.3974647471579988,1.0040276350657076,0.39746474715799873
2024,Monaco Grand Prix,RUS,Mercedes,5.0,70.543,0.2730000000000103,109.69736363636362,78.651,2.0,1,5,73.501142857,73.249,7.0,96.9850833325,96.95150000000001,18.0,73.501142857,73.249,7.0,0.25,1.3947357775026843,1.0034422702972055,0.3947357775026843
2024,Monaco Grand Prix,VER,Red Bull Racing,6.0,70.567,0.296999999999997,109.7657662337662,78.574,3.0,2,6,74.566230769,75.147,13.0,96.9850833325,96.95150000000001,18.0,74.566230769,75.147,13.0,0.3,1.3969731238547891,0.9922715579996539,0.39697312385478917
2024,Monaco Grand Prix,HAM,Mercedes,7.0,70.621,0.3509999999999991,109.8396103896104,78.587,3.0,2,7,74.083875,73.6945,8.0,96.9850833325,96.95150000000001,18.0,74.083875,73.6945,8.0,0.35,1.3976816825888556,1.0052836371778084,0.3976816825888556
2024,Monaco Grand Prix,TSU,RB,8.0,70.858,0.5880000000000081,112.1433896103896,80.184,2.0,1,8,74.065727272,73.753,11.0,96.9850833325,96.95150000000001,18.0,74.065727272,73.753,11.0,0.4,1.3985756461437395,1.0042401973072281,0.3985756461437395
2024,Monaco Grand Prix,ALB,Williams,9.0,70.948,0.6779999999999973,112.33254545454548,80.245,2.0,1,9,74.403214285,74.4315,14.0,96.9850833325,96.95150000000001,18.0,74.403214285,74.4315,14.0,0.45,1.3998697171729761,0.9996199765556251,0.3998697171729762
2024,Monaco Grand Prix,GAS,Alpine,10.0,71.311,1.041000000000011,112.41292207792208,80.237,2.0,1,10,74.2689,74.1625,10.0,96.9850833325,96.95150000000001,18.0,74.2689,74.1625,10.0,0.5,1.401011030795295,1.0014346873419857,0.401011030795295
2024,Monaco Grand Prix,OCO,Alpine,11.0,71.285,1.0150000000000006,95.81198245614036,92.7505,1.0,0,17,73.937266666,73.687,15.0,96.9850833325,96.95150000000001,18.0,73.937266666,73.687,15.0,0.55,1.0330077191620568,1.0033963476054122,0.033007719162056845
2024,Monaco Grand Prix,RIC,RB,12.0,71.482,1.2120000000000033,113.15550000000002,80.8555,2.0,1,12,74.1918,74.1535,10.0,96.9850833325,96.95150000000001,18.0,74.1918,74.1535,10.0,0.6,1.3994780812684358,1.0005164961869637,0.39947808126843576
2024,Monaco Grand Prix,STR,Aston Martin,13.0,71.563,1.2930000000000064,113.17790789473683,80.047,4.0,3,14,73.013125,73.2665,8.0,96.9850833325,96.95150000000001,18.0,73.013125,73.2665,8.0,0.65,1.4138931864371787,0.99654173462633,0.41389318643717865
2024,Monaco Grand Prix,HUL,Haas F1 Team,14.0,71.44,1.1700000000000017,95.81198245614036,92.7505,1.0,0,19,74.488727272,74.815,11.0,96.9850833325,96.95150000000001,18.0,74.488727272,74.815,11.0,0.7,1.0330077191620568,0.9956389396778722,0.033007719162056845
2024,Monaco Grand Prix,ALO,Aston Martin,14.0,72.019,1.7490000000000094,113.15010526315788,80.6905,2.0,1,11,73.006,73.015,7.0,96.9850833325,96.95150000000001,18.0,73.006,73.015,7.0,0.7,1.4022729474121227,0.9998767376566459,0.40227294741212266
2024,Monaco Grand Prix,SAR,Williams,15.0,72.02,1.75,113.21815789473686,80.875,3.0,2,15,74.474,74.5905,10.0,96.9850833325,96.95150000000001,18.0,74.474,74.5905,10.0,0.75,1.3999153990075655,0.9984381389050884,0.3999153990075655
2024,Monaco Grand Prix,MAG,Haas F1 Team,15.0,71.725,1.4549999999999983,95.81198245614036,92.7505,1.0,0,20,74.42675,74.41,12.0,96.9850833325,96.95150000000001,18.0,74.42675,74.41,12.0,0.75,1.0330077191620568,1.0002251041526677,0.033007719162056845
2024,Monaco Grand Prix,PER,Red Bull Racing,16.0,72.06,1.7900000000000065,95.81198245614036,92.7505,1.0,0,18,74.480833333,74.956,12.0,96.9850833325,96.95150000000001,18.0,74.480833333,74.956,12.0,0.8,1.0330077191620568,0.9936607253989007,0.033007719162056845
2024,Monaco Grand Prix,BOT,Kick Sauber,17.0,72.512,2.2420000000000044,113.15844736842104,80.5435,3.0,2,13,74.123090909,73.748,11.0,96.9850833325,96.95150000000001,18.0,74.123090909,73.748,11.0,0.85,1.4049358094498134,1.0050861163556977,0.4049358094498134
2024,Monaco Grand Prix,ZHO,Kick Sauber,18.0,73.028,2.7580000000000098,113.82650000000002,80.9745,3.0,2,16,74.731,74.475,10.0,96.9850833325,96.95150000000001,18.0,74.731,74.475,10.0,0.9,1.4057079697929598,1.0034373950990265,0.4057079697929597
2024,Canadian Grand Prix,RUS,Mercedes,1.0,72.0,0.0,90.74634285714288,87.424,4.0,3,3,78.81,79.037,4.0,96.9850833325,96.95150000000001,18.0,78.81,79.037,4.0,0.05,1.0380026406609497,0.9971279274263952,0.03800264066094975
2024,Canadian Grand Prix,VER,Red Bull Racing,2.0,72.0,0.0,90.68467142857143,86.69149999999999,3.0,2,1,79.311,79.311,1.0,96.9850833325,96.95150000000001,18.0,79.311,79.311,1.0,0.1,1.0460618564515718,1.0,0.04606185645157188
2024,Canadian Grand Prix,NOR,McLaren,3.0,72.021,0.0210000000000007,90.7400857142857,86.4615,3.0,2,2,80.843,80.843,1.0,96.9850833325,96.95150000000001,18.0,80.843,80.843,1.0,0.15,1.0494854439754768,1.0,0.04948544397547691
2024,Canadian Grand Prix,PIA,McLaren,4.0,72.103,0.1029999999999944,90.83037142857144,86.588,3.0,2,5,79.899666666,79.885,3.0,96.9850833325,96.95150000000001,18.0,79.899666666,79.885,3.0,0.2,1.0489949118650557,1.0001835972460411,0.04899491186505573
2024,Canadian Grand Prix,RIC,RB,5.0,72.178,0.1779999999999972,91.09427142857145,88.11,3.0,2,8,78.503,78.074,3.0,96.9850833325,96.95150000000001,18.0,78.503,78.074,3.0,0.25,1.0338698380271416,1.0054947869969517,0.0338698380271416
2024,Canadian Grand Prix,ALO,Aston Martin,6.0,72.228,0.2279999999999944,90.93481428571428,87.509,3.0,2,6,78.3375,78.2485,6.0,96.9850833325,96.95150000000001,18.0,78.3375,78.2485,6.0,0.3,1.0391481365998272,1.0011374019949264,0.03914813659982724
2024,Canadian Grand Prix,HAM,Mercedes,7.0,72.28,0.2800000000000011,90.75488571428568,86.8965,4.0,3,4,78.9348,78.379,5.0,96.9850833325,96.95150000000001,18.0,78.9348,78.379,5.0,0.35,1.044402084252941,1.0070911851388764,0.04440208425294084
2024,Canadian Grand Prix,TSU,RB,8.0,72.414,0.4140000000000015,91.43744285714286,88.507,2.0,1,14,78.286333333,78.01,3.0,96.9850833325,96.95150000000001,18.0,78.286333333,78.01,3.0,0.4,1.0331097298195946,1.0035422808998846,0.033109729819594494
2024,Canadian Grand Prix,STR,Aston Martin,9.0,72.701,0.7009999999999934,91.0221714285714,87.6385,3.0,2,7,78.1716,78.21,5.0,96.9850833325,96.95150000000001,18.0,78.1716,78.21,5.0,0.45,1.0386094174200997,0.9995090141925586,0.038609417420099656
2024,Canadian Grand Prix,ALB,Williams,10.0,72.796,0.7960000000000065,92.09692307692308,89.1285,3.0,2,17,78.491,78.637,5.0,96.9850833325,96.95150000000001,18.0,78.491,78.637,5.0,0.5,1.0333049818736215,0.9981433676259267,0.0333049818736215
2024,Canadian Grand Prix,LEC,Ferrari,11.0,72.691,0.6910000000000025,96.0827,92.022,4.0,3,19,78.91,79.1805,4.0,96.9850833325,96.95150000000001,18.0,78.91,79.1805,4.0,0.55,1.044127491252092,0.9965837548386283,0.04412749125209186
2024,Canadian Grand Prix,SAI,Ferrari,12.0,72.728,0.7279999999999944,92.086,89.03399999999999,3.0,2,16,78.8655,78.8655,2.0,96.9850833325,96.95150000000001,18.0,78.8655,78.8655,2.0,0.6,1.0342790394680685,1.0,0.034279039468068456
2024,Canadian Grand Prix,SAR,Williams,13.0,72.736,0.7360000000000042,94.10952173913044,90.075,1.0,0,20,79.16275,79.068,4.0,96.9850833325,96.95150000000001,18.0,79.16275,79.068,4.0,0.65,1.0447906937455502,1.0011983356098548,0.04479069374555027
